candidate_id,age,group,sick_days_before,sick_days_after
9051,27,h40_fw,11,13
9052,32,h40_fw,2,2
9053,44,h40_sw,2,0
9054,28,h40_fw,10,8
9055,28,h40_sw,31,34
9056,57,h40_sw,11,10
9057,62,h32,23,22
9058,30,h40_sw,36,36
9059,34,h32,0,0
9060,65,h40_sw,2,1
9061,36,h32,0,0
9062,65,h40_fw,2,3
9063,56,h32,17,14
9064,33,h40_sw,1,2
9065,39,h32,2,2
9066,39,h32,10,11
9067,61,h32,0,0
9068,41,h32,2,0
9069,58,h40_sw,7,6
9070,60,h32,0,0
9071,41,h40_sw,0,2
9072,33,h40_fw,1,4
9073,35,h32,17,16
9074,45,h32,25,22
9075,60,h32,11,10
9076,65,h40_fw,3,2
9077,33,h40_sw,12,12
9078,38,h40_fw,9,7
9079,37,h40_fw,22,22
9080,63,h32,9,4
9081,34,h40_fw,13,12
9082,46,h32,7,4
9083,45,h40_sw,9,10
9084,40,h40_sw,6,7
9085,35,h40_fw,15,16
9086,32,h40_fw,30,30
9087,34,h32,0,0
9088,48,h32,11,9
9089,28,h40_sw,2,1
9090,46,h32,11,10
9091,34,h32,8,3
9092,53,h32,11,10
9093,58,h40_fw,7,7
9094,33,h40_sw,2,1
9095,28,h40_sw,9,10
9096,37,h40_sw,5,3
9097,37,h40_fw,12,13
9098,48,h40_fw,5,5
9099,30,h40_sw,21,21
9100,60,h40_sw,31,29
9101,46,h40_fw,27,27
9102,65,h40_fw,2,3
9103,36,h40_sw,1,0
9104,27,h32,0,2
9105,51,h40_sw,2,2
9106,49,h40_fw,2,3
9107,41,h32,5,5
9108,34,h32,8,5
9109,63,h32,3,0
9110,60,h40_sw,1,1
9111,45,h40_fw,17,16
9112,63,h40_fw,16,17
9113,30,h40_fw,0,0
9114,33,h40_fw,4,3
9115,26,h40_fw,26,25
9116,58,h32,4,0
9117,27,h32,2,3
9118,53,h32,3,2
9119,41,h32,2,0
9120,63,h32,8,3
9121,60,h40_sw,0,0
9122,54,h40_sw,22,20
9123,53,h32,7,8
9124,35,h40_fw,7,8
9125,47,h40_sw,23,24
9126,48,h40_sw,0,0
9127,45,h40_fw,3,4
9128,37,h40_sw,0,2
9129,48,h32,24,24
9130,56,h32,35,37
9131,49,h40_fw,3,2
9132,33,h40_sw,6,8
9133,40,h40_fw,25,24
9134,39,h40_sw,21,22
9135,58,h40_fw,0,0
9136,33,h40_sw,27,25
9137,27,h40_fw,5,3
9138,28,h32,1,2
9139,44,h40_sw,15,15
9140,53,h40_sw,0,0
9141,53,h40_fw,1,2
9142,54,h40_sw,29,27
9143,33,h32,8,1
9144,48,h32,6,5
9145,47,h40_sw,3,3
9146,37,h32,13,12
9147,63,h32,18,15
9148,48,h40_fw,10,10
9149,62,h40_fw,4,5
9150,40,h32,8,8
9151,65,h32,15,13
9152,41,h40_fw,19,21
9153,45,h32,3,0
9154,65,h32,22,22
9155,57,h40_fw,2,2
9156,57,h32,16,14
9157,62,h40_fw,20,21
9158,53,h40_sw,8,8
9159,33,h32,47,46
9160,55,h40_sw,5,7
9161,37,h40_sw,0,0
9162,48,h32,8,3
9163,44,h40_sw,4,3
9164,46,h32,15,14
9165,38,h40_sw,6,6
9166,36,h40_sw,15,14
9167,58,h32,7,8
9168,41,h40_sw,22,21
9169,33,h32,10,8
9170,54,h32,21,19
9171,33,h40_sw,3,3
9172,38,h32,10,10
9173,37,h32,27,23
9174,37,h40_sw,4,4
9175,39,h40_fw,0,0
9176,65,h40_fw,9,9
9177,49,h40_fw,13,13
9178,36,h32,4,2
9179,32,h40_fw,2,5
9180,52,h32,5,2
9181,34,h40_fw,15,16
9182,62,h40_sw,2,0
9183,48,h40_fw,0,2
9184,31,h40_sw,8,10
9185,36,h40_fw,3,3
9186,37,h40_sw,11,11
9187,40,h32,13,11
9188,28,h40_fw,11,10
9189,45,h32,12,8
9190,27,h32,12,11
9191,41,h32,10,4
9192,40,h40_fw,18,16
9193,33,h40_fw,1,1
9194,65,h40_sw,1,3
9195,50,h40_sw,0,1
9196,32,h40_sw,2,0
9197,58,h40_sw,0,0
9198,63,h40_sw,30,31
9199,63,h40_sw,3,0
9200,36,h40_sw,13,14
9201,41,h32,6,4
9202,45,h32,0,1
9203,47,h40_fw,10,9
9204,45,h32,6,7
9205,27,h32,18,15
9206,47,h32,7,6
9207,48,h32,11,8
9208,40,h32,6,4
9209,37,h32,4,2
9210,56,h32,12,13
9211,48,h40_fw,11,10
9212,48,h40_fw,15,13
9213,48,h40_fw,9,7
9214,33,h40_sw,4,6
9215,36,h32,7,7
9216,60,h40_sw,5,4
9217,56,h40_fw,19,20
9218,28,h32,12,11
9219,65,h40_sw,3,3
9220,65,h32,1,2
9221,52,h32,0,2
9222,40,h40_fw,6,6
9223,48,h32,6,3
9224,52,h40_sw,8,10
9225,53,h40_fw,3,3
9226,36,h40_sw,1,2
9227,33,h40_fw,10,10
9228,35,h40_fw,20,20
9229,57,h40_sw,0,0
9230,36,h40_sw,13,12
9231,53,h32,0,0
9232,32,h40_fw,32,31
9233,33,h40_fw,13,12
9234,44,h40_fw,0,1
9235,48,h40_fw,14,14
9236,35,h40_sw,19,20
9237,60,h40_sw,2,3
9238,55,h32,7,4
9239,34,h40_sw,14,15
9240,35,h32,0,1
9241,47,h40_sw,36,36
9242,42,h40_sw,14,13
9243,27,h32,2,0
9244,48,h40_sw,2,1
9245,59,h32,0,0
9246,52,h32,0,0
9247,55,h40_sw,0,1
9248,32,h40_fw,10,9
9249,35,h32,1,0
9250,48,h32,37,31
9251,53,h32,1,1
9252,57,h40_sw,10,11
9253,53,h40_fw,21,20
9254,65,h32,12,13
9255,25,h40_fw,8,9
9256,48,h32,2,2
9257,63,h40_sw,1,3
9258,52,h32,1,0
9259,44,h32,5,6
9260,44,h40_sw,4,4
9261,41,h40_fw,4,3
9262,35,h40_fw,52,53
9263,33,h32,2,0
9264,49,h40_sw,22,23
9265,58,h40_sw,23,24
9266,47,h40_sw,12,15
9267,48,h40_sw,11,10
9268,36,h40_sw,9,10
9269,37,h32,17,16
9270,36,h32,2,2
9271,32,h40_fw,15,17
9272,60,h40_sw,7,7
9273,42,h40_sw,0,0
9274,34,h40_fw,13,13
9275,35,h40_fw,28,28
9276,37,h32,6,2
9277,27,h40_fw,5,6
9278,41,h40_fw,8,7
9279,53,h40_sw,4,6
9280,46,h40_fw,2,0
9281,41,h40_sw,4,4
9282,35,h40_fw,6,7
9283,44,h40_fw,44,44
9284,59,h40_fw,8,9
9285,55,h40_sw,21,22
9286,58,h40_fw,14,14
9287,28,h32,7,8
9288,48,h40_sw,9,9
9289,37,h40_sw,1,0
9290,48,h40_sw,2,0
9291,33,h32,12,9
9292,49,h32,2,3
9293,49,h40_fw,33,32
9294,27,h40_sw,24,25
9295,56,h40_fw,17,15
9296,49,h32,1,0
9297,46,h32,2,0
9298,33,h32,7,5
9299,44,h40_fw,10,10
9300,38,h32,3,0
9301,63,h32,22,20
9302,65,h32,1,0
9303,41,h32,1,3
9304,40,h40_fw,0,2
9305,36,h40_fw,35,36
9306,37,h40_sw,34,34
9307,38,h40_fw,23,23
9308,46,h32,7,5
9309,53,h40_fw,5,6
9310,45,h40_sw,3,3
9311,37,h40_sw,3,2
9312,63,h32,25,22
9313,33,h40_sw,18,16
9314,63,h40_sw,14,10
9315,36,h40_fw,6,6
9316,46,h32,7,5
9317,39,h40_fw,7,6
9318,50,h40_fw,0,0
9319,33,h40_fw,17,17
9320,53,h32,4,4
9321,27,h40_sw,5,6
9322,28,h32,26,24
9323,58,h40_fw,15,15
9324,46,h40_fw,7,8
9325,65,h40_fw,8,7
9326,48,h32,17,14
9327,44,h40_fw,17,18
9328,53,h32,16,13
9329,37,h40_fw,11,11
9330,63,h32,3,3
9331,48,h40_sw,3,5
9332,38,h32,10,6
9333,40,h40_sw,9,10
9334,33,h40_fw,3,2
9335,27,h40_sw,19,19
9336,35,h40_sw,9,8
9337,65,h40_fw,18,21
9338,49,h40_sw,9,11
9339,64,h40_sw,12,11
9340,48,h40_fw,15,16
9341,34,h40_fw,11,12
9342,44,h40_sw,1,2
9343,44,h40_fw,45,46
9344,40,h40_fw,10,9
9345,47,h32,6,5
9346,46,h32,10,10
9347,58,h32,2,1
9348,51,h40_fw,10,8
9349,36,h40_sw,0,3
9350,63,h32,2,0
9351,36,h32,5,3
9352,56,h32,11,11
9353,52,h40_fw,0,1
9354,28,h32,26,24
9355,49,h32,38,36
9356,57,h32,10,6
9357,48,h40_fw,2,0
9358,55,h40_sw,23,21
9359,36,h32,8,8
9360,34,h32,10,7
9361,37,h40_fw,34,33
9362,52,h32,1,0
9363,65,h32,1,0
9364,25,h32,6,6
9365,55,h40_sw,16,15
9366,53,h40_fw,8,10
9367,46,h40_fw,19,18
9368,37,h40_sw,1,1
9369,59,h40_fw,3,6
9370,44,h40_sw,11,11
9371,59,h32,5,5
9372,65,h32,1,0
9373,39,h40_fw,13,14
9374,49,h40_sw,10,7
9375,55,h40_fw,2,0
9376,60,h40_fw,14,15
9377,48,h40_sw,8,8
9378,39,h40_fw,12,13
9379,42,h40_sw,0,0
9380,44,h32,2,1
9381,47,h32,0,0
9382,53,h32,5,1
9383,65,h32,11,9
9384,39,h32,1,0
9385,37,h32,15,12
9386,25,h40_fw,21,19
9387,57,h40_fw,18,17
9388,65,h40_fw,9,10
9389,49,h32,19,16
9390,55,h40_sw,7,9
9391,40,h32,0,0
9392,40,h40_fw,2,4
9393,56,h40_sw,0,0
9394,49,h40_fw,5,4
9395,48,h40_fw,21,20
9396,27,h32,38,36
9397,52,h32,22,20
9398,62,h32,1,1
9399,41,h32,8,6
9400,56,h32,6,0
9401,27,h40_fw,11,11
9402,49,h32,22,20
9403,58,h40_fw,8,9
9404,40,h40_sw,23,22
9405,27,h40_sw,3,1
9406,48,h40_fw,21,23
9407,52,h40_fw,23,23
9408,39,h40_fw,8,10
9409,27,h40_sw,13,11
9410,41,h32,15,12
9411,37,h40_fw,4,3
9412,65,h40_sw,4,1
9413,63,h40_fw,9,8
9414,55,h40_fw,14,13
9415,50,h32,0,1
9416,58,h40_fw,2,1
9417,46,h40_fw,9,9
9418,33,h32,21,21
9419,28,h40_sw,0,0
9420,49,h40_fw,4,4
9421,52,h32,12,11
9422,27,h40_fw,2,1
9423,44,h40_fw,6,11
9424,39,h32,14,12
9425,55,h32,23,21
9426,35,h40_fw,13,12
9427,40,h32,11,7
9428,37,h40_sw,2,1
9429,44,h40_fw,14,14
9430,33,h32,8,7
9431,33,h32,6,7
9432,58,h32,44,42
9433,27,h32,5,5
9434,57,h40_sw,9,8
9435,44,h40_sw,16,12
9436,65,h32,9,6
9437,55,h32,3,2
9438,29,h40_fw,4,2
9439,52,h40_fw,11,12
9440,58,h40_sw,10,8
9441,45,h40_sw,5,5
9442,32,h32,2,2
9443,36,h32,8,6
9444,60,h32,1,0
9445,36,h40_sw,9,10
9446,42,h32,5,4
9447,53,h40_sw,0,0
9448,62,h32,0,0
9449,36,h40_sw,5,5
9450,28,h32,6,5
9451,55,h40_sw,9,11
9452,36,h40_fw,8,7
9453,46,h32,1,0
9454,59,h40_fw,8,10
9455,41,h40_sw,0,1
9456,60,h40_sw,24,25
9457,53,h40_sw,18,17
9458,60,h40_sw,9,9
9459,56,h40_sw,9,7
9460,58,h40_sw,23,25
9461,33,h40_fw,14,14
9462,29,h40_sw,2,5
9463,50,h40_sw,24,23
9464,60,h40_fw,1,1
9465,57,h40_fw,28,29
9466,60,h32,14,11
9467,30,h40_sw,10,9
9468,61,h40_sw,8,6
9469,27,h40_fw,24,28
9470,58,h40_sw,6,5
9471,49,h40_fw,9,8
9472,65,h40_fw,4,4
9473,27,h40_sw,4,3
9474,46,h40_sw,1,1
9475,42,h32,8,9
9476,65,h32,54,52
9477,33,h40_sw,0,0
9478,53,h32,12,10
9479,65,h40_sw,19,17
9480,63,h32,8,3
9481,27,h40_fw,0,0
9482,63,h40_fw,9,9
9483,62,h40_sw,1,0
9484,52,h40_fw,6,6
9485,45,h40_fw,17,15
9486,45,h40_fw,3,2
9487,31,h40_fw,3,3
9488,63,h40_fw,1,2
9489,44,h32,2,2
9490,31,h40_sw,8,7
9491,32,h32,15,12
9492,65,h32,0,0
9493,63,h40_sw,19,17
9494,33,h40_sw,9,8
9495,36,h40_sw,1,0
9496,65,h40_sw,10,12
9497,44,h32,9,7
9498,33,h40_fw,51,50
9499,25,h40_fw,4,4
9500,29,h32,5,4
9501,65,h40_fw,1,4
9502,65,h40_sw,14,11
9503,35,h40_fw,9,11
9504,52,h40_fw,18,17
9505,56,h32,9,11
9506,58,h32,7,5
9507,37,h40_sw,15,12
9508,40,h40_fw,3,2
9509,63,h40_sw,0,0
9510,52,h32,14,10
9511,58,h40_sw,12,9
9512,29,h32,5,1
9513,27,h32,2,0
9514,33,h40_sw,2,1
9515,36,h40_fw,15,17
9516,60,h40_sw,9,10
9517,37,h40_fw,6,4
9518,52,h40_fw,4,4
9519,57,h32,3,3
9520,39,h32,0,0
9521,27,h40_fw,5,6
9522,27,h32,10,7
9523,30,h40_sw,3,1
9524,37,h40_fw,2,3
9525,48,h32,0,0
9526,45,h40_fw,6,5
9527,36,h32,17,16
9528,60,h32,10,9
9529,40,h32,3,1
9530,55,h40_fw,7,6
9531,54,h40_fw,4,5
9532,57,h40_fw,5,6
9533,41,h40_sw,2,6
9534,57,h32,5,2
9535,33,h32,10,7
9536,46,h40_fw,10,8
9537,44,h40_fw,18,17
9538,34,h32,4,0
9539,27,h40_sw,11,11
9540,41,h40_sw,0,0
9541,63,h32,3,0
9542,26,h32,3,3
9543,48,h40_sw,10,9
9544,65,h40_sw,11,10
9545,31,h40_sw,20,19
9546,27,h40_sw,9,10
9547,63,h32,0,0
9548,60,h32,27,27
9549,58,h32,20,18
9550,32,h40_sw,18,17
9551,52,h40_sw,13,11
9552,46,h40_sw,4,3
9553,48,h40_fw,4,5
9554,48,h40_sw,29,30
9555,39,h32,11,14
9556,42,h32,6,0
9557,53,h40_sw,2,3
9558,31,h40_sw,11,8
9559,39,h40_sw,8,9
9560,62,h40_fw,14,14
9561,48,h32,5,2
9562,48,h32,14,10
9563,36,h40_sw,8,6
9564,58,h40_fw,2,2
9565,27,h40_sw,18,21
9566,30,h40_fw,4,3
9567,51,h32,1,0
9568,52,h40_fw,10,9
9569,60,h40_fw,0,1
9570,39,h40_sw,8,8
9571,63,h40_sw,15,9
9572,25,h40_sw,2,1
9573,46,h40_sw,1,1
9574,58,h32,10,9
9575,56,h32,8,6
9576,37,h40_fw,1,0
9577,34,h32,3,2
9578,37,h40_sw,20,20
9579,36,h32,2,3
9580,56,h40_sw,6,5
9581,46,h40_sw,0,0
9582,27,h32,2,0
9583,41,h32,8,5
9584,39,h32,6,7
9585,57,h32,29,24
9586,62,h32,4,3
9587,65,h40_fw,5,5
9588,58,h32,2,3
9589,51,h32,34,35
9590,41,h40_fw,0,0
9591,36,h40_sw,16,15
9592,57,h40_sw,32,32
9593,52,h40_sw,7,10
9594,39,h32,28,26
9595,55,h40_sw,6,1
9596,41,h40_sw,7,7
9597,65,h40_fw,4,4
9598,48,h40_sw,21,20
9599,37,h32,3,3
9600,55,h32,13,9
9601,58,h40_sw,11,11
9602,45,h32,10,8
9603,28,h32,0,0
9604,37,h32,3,2
9605,32,h32,16,15
9606,48,h32,8,6
9607,39,h32,11,12
9608,61,h32,1,0
9609,34,h32,8,7
9610,46,h32,2,3
9611,33,h32,0,0
9612,28,h32,14,12
9613,27,h40_fw,3,4
9614,53,h32,7,7
9615,56,h40_sw,5,5
9616,63,h40_fw,6,8
9617,41,h40_sw,9,9
9618,60,h40_sw,23,22
9619,33,h40_sw,4,1
9620,42,h40_fw,27,28
9621,58,h32,4,3
9622,31,h40_sw,2,2
9623,57,h40_sw,26,27
9624,32,h40_fw,14,15
9625,61,h40_fw,0,1
9626,65,h40_sw,4,3
9627,28,h40_sw,2,2
9628,48,h40_fw,4,3
9629,36,h40_fw,15,14
9630,24,h40_sw,2,2
9631,58,h40_sw,5,7
9632,33,h40_sw,10,9
9633,53,h40_fw,1,0
9634,33,h40_fw,20,21
9635,58,h32,15,15
9636,48,h40_fw,10,7
9637,58,h40_sw,10,9
9638,58,h40_fw,2,3
9639,48,h40_fw,1,2
9640,28,h40_fw,23,22
9641,57,h40_fw,37,38
9642,57,h40_sw,2,0
9643,57,h32,0,0
9644,49,h40_sw,6,5
9645,56,h40_fw,5,5
9646,60,h40_sw,1,1
9647,34,h32,5,1
9648,27,h40_fw,15,15
9649,55,h32,5,5
9650,33,h40_sw,0,0
9651,34,h40_fw,3,6
9652,58,h40_fw,10,9
9653,49,h40_fw,7,6
9654,53,h40_fw,2,2
9655,24,h40_sw,13,14
9656,65,h40_sw,5,7
9657,63,h32,15,13
9658,49,h40_sw,7,6
9659,48,h32,9,7
9660,42,h40_sw,17,17
9661,35,h40_sw,24,25
9662,44,h32,1,0
9663,37,h32,27,26
9664,46,h40_sw,9,7
9665,62,h40_sw,18,19
9666,65,h32,23,19
9667,49,h40_sw,19,16
9668,53,h40_sw,0,0
9669,42,h40_fw,8,9
9670,30,h40_fw,9,9
9671,24,h40_fw,12,11
9672,36,h40_sw,23,24
9673,40,h40_fw,22,23
9674,58,h40_fw,12,13
9675,62,h40_sw,0,0
9676,51,h40_fw,10,9
9677,45,h40_sw,3,1
9678,60,h40_sw,7,9
9679,34,h40_fw,9,9
9680,65,h40_sw,35,36
9681,36,h40_fw,3,1
9682,47,h40_fw,11,11
9683,44,h40_fw,10,6
9684,39,h40_sw,3,2
9685,27,h40_fw,33,34
9686,55,h40_sw,4,5
9687,45,h40_sw,12,9
9688,35,h40_sw,10,11
9689,27,h40_fw,1,2
9690,27,h40_fw,0,0
9691,56,h40_sw,5,6
9692,53,h40_sw,11,12
9693,36,h40_sw,1,0
9694,53,h32,7,8
9695,32,h40_fw,2,2
9696,28,h32,10,8
9697,41,h40_sw,4,6
9698,28,h32,7,9
9699,25,h40_fw,11,12
9700,49,h40_sw,4,4
9701,42,h40_fw,0,0
9702,35,h32,11,9
9703,44,h40_fw,1,2
9704,43,h40_sw,1,0
9705,60,h40_sw,7,6
9706,36,h32,5,2
9707,55,h32,3,1
9708,36,h40_sw,1,0
9709,58,h40_sw,6,7
9710,40,h32,22,22
9711,45,h40_fw,29,29
9712,44,h32,0,0
9713,25,h40_fw,20,20
9714,52,h32,9,8
9715,41,h32,0,0
9716,27,h32,6,4
9717,48,h40_fw,36,34
9718,65,h32,29,28
9719,53,h40_sw,12,11
9720,58,h40_sw,0,0
9721,40,h40_sw,19,20
9722,48,h40_sw,5,2
9723,27,h40_fw,3,4
9724,57,h40_fw,2,2
9725,48,h40_fw,8,7
9726,65,h40_fw,6,6
9727,38,h40_fw,0,1
9728,33,h40_fw,1,0
9729,36,h40_sw,29,30
9730,52,h32,25,23
9731,55,h32,8,4
9732,52,h32,7,5
9733,55,h40_sw,25,25
9734,48,h32,9,9
9735,34,h40_fw,10,10
9736,36,h40_sw,17,17
9737,58,h32,1,0
9738,49,h32,23,21
9739,37,h32,0,0
9740,43,h40_sw,4,5
9741,58,h40_sw,3,1
9742,27,h40_fw,7,6
9743,63,h40_sw,8,7
9744,62,h40_fw,19,17
9745,59,h32,6,5
9746,27,h40_fw,11,12
9747,49,h40_sw,0,0
9748,32,h40_sw,20,19
9749,52,h40_fw,5,6
9750,40,h40_sw,23,24
9751,57,h40_fw,5,6
9752,33,h40_fw,20,20
9753,47,h32,4,1
9754,35,h40_fw,4,6
9755,41,h40_fw,4,3
9756,62,h40_fw,0,0
9757,40,h40_sw,0,0
9758,55,h32,32,31
9759,58,h40_fw,1,0
9760,45,h40_fw,18,18
9761,44,h32,11,5
9762,63,h32,5,3
9763,60,h40_sw,13,13
9764,32,h40_sw,27,28
9765,44,h32,3,3
9766,37,h32,11,13
9767,27,h32,5,3
9768,65,h40_fw,26,27
9769,53,h40_fw,5,4
9770,27,h32,10,8
9771,49,h40_fw,21,20
9772,36,h40_sw,16,17
9773,45,h32,2,4
9774,39,h32,37,32
9775,57,h32,17,17
9776,35,h32,12,9
9777,48,h40_sw,2,2
9778,63,h32,2,3
9779,28,h40_fw,6,6
9780,33,h40_sw,38,41
9781,45,h40_sw,13,12
9782,33,h32,6,5
9783,60,h40_sw,1,1
9784,40,h32,41,40
9785,62,h40_fw,0,0
9786,25,h40_sw,3,3
9787,60,h32,24,20
9788,28,h40_sw,33,32
9789,36,h40_sw,1,1
9790,52,h40_fw,0,1
9791,45,h40_fw,8,4
9792,44,h40_fw,10,9
9793,32,h32,1,2
9794,32,h40_fw,16,13
9795,32,h32,20,14
9796,53,h32,24,23
9797,52,h32,6,3
9798,39,h40_fw,3,3
9799,53,h32,35,32
9800,53,h40_fw,10,13
9801,44,h40_fw,16,17
9802,55,h32,0,0
9803,42,h40_fw,2,2
9804,59,h40_fw,0,0
9805,40,h32,0,0
9806,38,h40_sw,29,30
9807,32,h40_sw,1,0
9808,44,h32,8,7
9809,35,h40_fw,2,1
9810,49,h40_fw,0,2
9811,65,h40_sw,7,6
9812,32,h40_fw,3,1
9813,27,h32,0,0
9814,34,h40_fw,8,8
9815,48,h40_sw,15,11
9816,40,h40_fw,7,11
9817,44,h40_fw,1,2
9818,65,h40_fw,6,5
9819,60,h40_sw,22,24
9820,62,h40_sw,44,42
9821,41,h32,5,5
9822,32,h40_sw,43,44
9823,36,h40_sw,3,3
9824,27,h40_sw,7,8
9825,62,h40_fw,1,3
9826,44,h40_fw,24,24
9827,30,h32,2,0
9828,36,h40_sw,0,0
9829,52,h32,49,45
9830,45,h40_sw,22,23
9831,63,h40_sw,3,3
9832,52,h40_fw,4,6
9833,32,h40_sw,24,25
9834,48,h40_fw,2,2
9835,38,h40_sw,4,2
9836,58,h40_sw,1,3
9837,33,h40_fw,1,0
9838,36,h40_sw,16,14
9839,46,h32,0,0
9840,60,h40_sw,0,0
9841,48,h40_fw,9,10
9842,63,h32,0,0
9843,39,h32,2,0
9844,33,h40_sw,21,23
9845,27,h32,0,1
9846,25,h40_fw,16,16
9847,28,h40_fw,5,5
9848,36,h40_sw,15,16
9849,26,h40_fw,13,14
9850,26,h32,38,35
9851,25,h40_fw,4,6
9852,25,h40_fw,1,4
9853,55,h40_fw,2,2
9854,58,h40_sw,21,20
9855,39,h40_sw,24,22
9856,62,h32,23,22
9857,32,h32,1,0
9858,62,h40_fw,7,7
9859,62,h32,21,15
9860,44,h32,5,1
9861,32,h40_fw,11,10
9862,33,h32,5,4
9863,41,h32,13,10
9864,26,h32,16,14
9865,30,h40_fw,1,1
9866,28,h32,2,0
9867,62,h40_sw,38,39
9868,63,h40_sw,19,20
9869,36,h40_fw,2,2
9870,63,h32,2,1
9871,44,h40_fw,18,20
9872,34,h32,27,27
9873,51,h40_fw,5,4
9874,35,h40_fw,6,7
9875,45,h40_sw,13,13
9876,58,h40_fw,13,12
9877,39,h32,3,0
9878,36,h40_sw,10,12
9879,44,h40_sw,3,4
9880,53,h40_sw,17,17
9881,57,h40_sw,3,2
9882,65,h40_sw,10,11
9883,41,h40_sw,19,18
9884,39,h40_fw,8,7
9885,57,h40_fw,3,5
9886,27,h32,16,13
9887,47,h40_sw,0,1
9888,46,h40_sw,1,1
9889,53,h40_fw,2,0
9890,33,h40_fw,3,4
9891,32,h32,4,2
9892,37,h40_fw,1,2
9893,44,h40_sw,6,7
9894,60,h32,2,0
9895,48,h32,12,6
9896,47,h32,2,0
9897,48,h40_fw,21,23
9898,58,h40_sw,2,2
9899,26,h40_sw,16,15
9900,48,h40_fw,12,11
9901,32,h40_fw,12,11
9902,36,h32,0,0
9903,58,h32,10,10
9904,30,h32,16,13
9905,44,h40_sw,25,23
9906,63,h40_fw,7,7
9907,53,h40_fw,8,7
9908,62,h32,4,0
9909,53,h40_sw,1,0
9910,39,h32,3,3
9911,63,h40_fw,14,14
9912,63,h40_sw,0,0
9913,25,h40_fw,4,5
9914,45,h32,8,8
9915,53,h32,0,0
9916,48,h32,1,0
9917,24,h40_fw,1,2
9918,55,h40_sw,8,9
9919,49,h40_fw,24,23
9920,37,h32,2,0
9921,31,h32,26,26
9922,40,h32,40,38
9923,49,h40_sw,6,4
9924,33,h32,10,10
9925,60,h40_fw,22,24
9926,40,h32,0,0
9927,50,h32,1,0
9928,39,h40_sw,14,13
9929,49,h40_fw,0,0
9930,62,h40_fw,11,11
9931,65,h40_fw,3,4
9932,45,h40_fw,1,0
9933,25,h40_fw,8,11
9934,49,h40_sw,12,11
9935,44,h40_sw,0,0
9936,27,h32,10,10
9937,28,h40_fw,10,8
9938,57,h40_sw,19,18
9939,33,h40_fw,4,4
9940,37,h32,2,0
9941,37,h40_fw,8,7
9942,36,h40_sw,30,26
9943,63,h40_fw,29,28
9944,62,h40_fw,6,5
9945,47,h32,19,19
9946,65,h40_fw,43,42
9947,58,h40_fw,9,8
9948,41,h40_fw,6,8
9949,44,h32,8,6
9950,55,h40_sw,16,18
9951,28,h40_sw,11,10
9952,45,h40_sw,0,0
9953,40,h40_sw,6,3
9954,30,h40_sw,2,0
9955,63,h32,22,23
9956,41,h32,17,18
9957,41,h32,3,0
9958,36,h40_sw,2,2
9959,35,h40_fw,5,5
9960,25,h40_sw,23,26
9961,28,h32,13,15
9962,42,h32,28,27
9963,27,h40_fw,10,11
9964,49,h32,15,13
9965,57,h32,21,20
9966,53,h40_fw,0,2
9967,52,h40_fw,1,0
9968,49,h40_fw,20,20
9969,63,h32,1,0
9970,56,h32,20,18
9971,54,h40_sw,7,6
9972,37,h32,5,5
9973,28,h40_fw,9,8
9974,36,h32,10,9
9975,41,h40_sw,0,0
9976,50,h40_sw,6,7
9977,27,h32,16,13
9978,25,h32,13,9
9979,48,h40_sw,7,7
9980,28,h40_sw,3,2
9981,33,h40_fw,1,0
9982,41,h32,17,16
9983,32,h40_fw,7,7
9984,63,h32,5,1
9985,63,h40_fw,3,3
9986,52,h40_sw,13,13
9987,31,h32,10,7
9988,52,h32,4,0
9989,36,h40_fw,10,12
9990,41,h40_sw,11,11
9991,42,h32,11,12
9992,34,h40_fw,9,9
9993,52,h32,5,3
9994,34,h32,3,2
9995,24,h32,1,0
9996,44,h32,10,11
9997,55,h32,7,5
9998,34,h40_fw,30,30
9999,36,h40_sw,3,2
10000,27,h40_sw,18,17
10001,58,h40_sw,3,3
10002,30,h32,27,24
10003,56,h32,0,0
10004,40,h40_fw,10,10
10005,42,h32,9,6
10006,33,h40_sw,3,2
10007,58,h32,2,0
10008,32,h40_sw,55,56
10009,33,h40_sw,26,29
10010,33,h32,1,0
10011,31,h32,8,6
10012,48,h40_fw,29,27
10013,27,h40_fw,4,4
10014,64,h40_fw,8,7
10015,27,h40_sw,2,4
10016,31,h32,10,8
10017,63,h32,2,2
10018,35,h40_fw,30,32
10019,46,h32,15,15
10020,55,h32,1,0
10021,53,h32,4,2
10022,30,h40_sw,14,14
10023,57,h40_fw,10,10
10024,65,h40_sw,6,4
10025,58,h32,20,16
10026,39,h32,15,12
10027,63,h40_sw,4,3
10028,38,h40_sw,28,27
10029,52,h40_fw,6,7
10030,46,h32,10,11
10031,32,h40_fw,44,44
10032,34,h32,20,13
10033,65,h40_sw,1,0
10034,42,h32,3,2
10035,57,h40_sw,2,0
10036,32,h40_fw,15,14
10037,52,h40_sw,7,5
10038,58,h40_sw,1,3
10039,34,h40_fw,4,6
10040,52,h40_sw,1,0
10041,30,h40_sw,5,4
10042,37,h32,27,26
10043,41,h32,21,21
10044,56,h40_fw,4,5
10045,39,h40_fw,0,0
10046,52,h32,1,0
10047,65,h40_sw,2,2
10048,40,h32,33,29
10049,39,h40_sw,38,35
10050,32,h40_sw,28,28
10051,39,h32,4,2
10052,56,h32,13,14
10053,41,h32,10,8
