Movie ID,Title,Genres,Tite
1244,Manhattan (1979),Comedy|Drama|Romance,Manhattan (1979)
1245,Miller's Crossing (1990),Drama,Miller's Crossing (1990)
1246,Dead Poets Society (1989),Drama,Dead Poets Society (1989)
1247,"Graduate, The (1967)",Drama|Romance,Graduate The (1967)
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,Touch of Evil (1958)
1249,Nikita (La Femme Nikita) (1990),Thriller,Nikita (La Femme Nikita) (1990)
1250,"Bridge on the River Kwai, The (1957)",Drama|War,Bridge on the River Kwai The (1957)
1251,8 1/2 (1963),Drama,8 1/2 (1963)
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,Chinatown (1974)
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,Day the Earth Stood Still The (1951)
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,Treasure of the Sierra Madre The (1948)
1255,Bad Taste (1987),Comedy|Horror,Bad Taste (1987)
1256,Duck Soup (1933),Comedy|War,Duck Soup (1933)
1257,Better Off Dead... (1985),Comedy,Better Off Dead... (1985)
1258,"Shining, The (1980)",Horror,Shining The (1980)
1259,Stand by Me (1986),Adventure|Comedy|Drama,Stand by Me (1986)
1260,M (1931),Crime|Film-Noir|Thriller,M (1931)
1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,Evil Dead II (Dead By Dawn) (1987)
1262,"Great Escape, The (1963)",Adventure|War,Great Escape The (1963)
1263,"Deer Hunter, The (1978)",Drama|War,Deer Hunter The (1978)
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,Diva (1981)
1265,Groundhog Day (1993),Comedy|Romance,Groundhog Day (1993)
1266,Unforgiven (1992),Western,Unforgiven (1992)
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,Manchurian Candidate The (1962)
1268,Pump Up the Volume (1990),Drama,Pump Up the Volume (1990)
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,Arsenic and Old Lace (1944)
1270,Back to the Future (1985),Comedy|Sci-Fi,Back to the Future (1985)
1271,Fried Green Tomatoes (1991),Drama,Fried Green Tomatoes (1991)
1272,Patton (1970),Drama|War,Patton (1970)
1273,Down by Law (1986),Comedy|Drama,Down by Law (1986)
1274,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,Akira (1988)
1275,Highlander (1986),Action|Adventure,Highlander (1986)
1276,Cool Hand Luke (1967),Comedy|Drama,Cool Hand Luke (1967)
1277,Cyrano de Bergerac (1990),Action|Drama|Romance,Cyrano de Bergerac (1990)
1278,Young Frankenstein (1974),Comedy|Horror,Young Frankenstein (1974)
1279,Night on Earth (1991),Comedy|Drama,Night on Earth (1991)
1280,Raise the Red Lantern (1991),Drama,Raise the Red Lantern (1991)
1281,"Great Dictator, The (1940)",Comedy,Great Dictator The (1940)
1282,Fantasia (1940),Animation|Children's|Musical,Fantasia (1940)
1283,High Noon (1952),Western,High Noon (1952)
1284,"Big Sleep, The (1946)",Film-Noir|Mystery,Big Sleep The (1946)
1285,Heathers (1989),Comedy,Heathers (1989)
1286,Somewhere in Time (1980),Drama|Romance,Somewhere in Time (1980)
1287,Ben-Hur (1959),Action|Adventure|Drama,Ben-Hur (1959)
1288,This Is Spinal Tap (1984),Comedy|Drama|Musical,This Is Spinal Tap (1984)
1289,Koyaanisqatsi (1983),Documentary|War,Koyaanisqatsi (1983)
1290,Some Kind of Wonderful (1987),Drama|Romance,Some Kind of Wonderful (1987)
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,Indiana Jones and the Last Crusade (1989)
1292,Being There (1979),Comedy,Being There (1979)
1293,Gandhi (1982),Drama,Gandhi (1982)
1294,M*A*S*H (1970),Comedy|War,M*A*S*H (1970)
1295,"Unbearable Lightness of Being, The (1988)",Drama,Unbearable Lightness of Being The (1988)
1296,"Room with a View, A (1986)",Drama|Romance,Room with a View A (1986)
1297,Real Genius (1985),Comedy,Real Genius (1985)
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,Pink Floyd - The Wall (1982)
1299,"Killing Fields, The (1984)",Drama|War,Killing Fields The (1984)
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,My Life as a Dog (Mitt liv som hund) (1985)
1301,Forbidden Planet (1956),Sci-Fi,Forbidden Planet (1956)
1302,Field of Dreams (1989),Drama,Field of Dreams (1989)
1303,"Man Who Would Be King, The (1975)",Adventure,Man Who Would Be King The (1975)
1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,Butch Cassidy and the Sundance Kid (1969)
1305,"Paris, Texas (1984)",Drama,Paris Texas (1984)
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi,Until the End of the World (Bis ans Ende der Welt) (1991)
1307,When Harry Met Sally... (1989),Comedy|Romance,When Harry Met Sally... (1989)
1308,I Shot a Man in Vegas (1995),Comedy,I Shot a Man in Vegas (1995)
1309,Parallel Sons (1995),Drama|Romance,Parallel Sons (1995)
1310,Hype! (1996),Documentary,Hype! (1996)
1311,Santa with Muscles (1996),Comedy,Santa with Muscles (1996)
1312,Female Perversions (1996),Drama,Female Perversions (1996)
1313,Mad Dog Time (1996),Crime,Mad Dog Time (1996)
1314,Breathing Room (1996),Romance,Breathing Room (1996)
1315,Paris Was a Woman (1995),Documentary,Paris Was a Woman (1995)
1316,Anna (1996),Drama,Anna (1996)
1317,I'm Not Rappaport (1996),Comedy,I'm Not Rappaport (1996)
1318,Blue Juice (1995),Comedy|Drama,Blue Juice (1995)
1319,Kids of Survival (1993),Documentary,Kids of Survival (1993)
1320,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,Alien³ (1992)
1321,"American Werewolf in London, An (1981)",Horror,American Werewolf in London An (1981)
1322,Amityville 1992: It's About Time (1992),Horror,Amityville 1992: It's About Time (1992)
1323,Amityville 3-D (1983),Horror,Amityville 3-D (1983)
1324,Amityville: Dollhouse (1996),Horror,Amityville: Dollhouse (1996)
1325,Amityville: A New Generation (1993),Horror,Amityville: A New Generation (1993)
1326,Amityville II: The Possession (1982),Horror,Amityville II: The Possession (1982)
1327,"Amityville Horror, The (1979)",Horror,Amityville Horror The (1979)
1328,"Amityville Curse, The (1990)",Horror,Amityville Curse The (1990)
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,Blood For Dracula (Andy Warhol's Dracula) (1974)
1330,April Fool's Day (1986),Comedy|Horror,April Fool's Day (1986)
1331,Audrey Rose (1977),Horror,Audrey Rose (1977)
1332,"Believers, The (1987)",Horror|Thriller,Believers The (1987)
1333,"Birds, The (1963)",Horror,Birds The (1963)
1334,"Blob, The (1958)",Horror|Sci-Fi,Blob The (1958)
1335,Blood Beach (1981),Action|Horror,Blood Beach (1981)
1336,Body Parts (1991),Horror,Body Parts (1991)
1337,"Body Snatcher, The (1945)",Horror,Body Snatcher The (1945)
1339,Bram Stoker's Dracula (1992),Horror|Romance,Bram Stoker's Dracula (1992)
1340,Bride of Frankenstein (1935),Horror,Bride of Frankenstein (1935)
1341,Burnt Offerings (1976),Horror,Burnt Offerings (1976)
1342,Candyman (1992),Horror,Candyman (1992)
1343,Cape Fear (1991),Thriller,Cape Fear (1991)
1344,Cape Fear (1962),Film-Noir|Thriller,Cape Fear (1962)
1345,Carrie (1976),Horror,Carrie (1976)
1346,Cat People (1982),Horror,Cat People (1982)
1347,"Nightmare on Elm Street, A (1984)",Horror,Nightmare on Elm Street A (1984)
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,Nosferatu (Nosferatu eine Symphonie des Grauens) (1922)
1349,Nosferatu a Venezia (1986),Horror,Nosferatu a Venezia (1986)
1350,"Omen, The (1976)",Horror,Omen The (1976)
1351,Blood & Wine (1997),Drama,Blood & Wine (1997)
1352,Albino Alligator (1996),Crime|Thriller,Albino Alligator (1996)
1353,"Mirror Has Two Faces, The (1996)",Comedy|Romance,Mirror Has Two Faces The (1996)
1354,Breaking the Waves (1996),Drama,Breaking the Waves (1996)
1355,Nightwatch (1997),Horror|Thriller,Nightwatch (1997)
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,Star Trek: First Contact (1996)
1357,Shine (1996),Drama|Romance,Shine (1996)
1358,Sling Blade (1996),Drama|Thriller,Sling Blade (1996)
1359,Jingle All the Way (1996),Adventure|Children's|Comedy,Jingle All the Way (1996)
1360,Identification of a Woman (Identificazione di una donna) (1982),Drama,Identification of a Woman (Identificazione di una donna) (1982)
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,Garden of Finzi-Contini The (Giardino dei Finzi-Contini Il) (1970)
1363,"Preacher's Wife, The (1996)",Drama,Preacher's Wife The (1996)
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),Action,Zero Kelvin (Kjærlighetens kjøtere) (1995)
1365,Ridicule (1996),Drama,Ridicule (1996)
1366,"Crucible, The (1996)",Drama,Crucible The (1996)
1367,101 Dalmatians (1996),Children's|Comedy,101 Dalmatians (1996)
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,Forbidden Christ The (Cristo proibito Il) (1950)
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller,I Can't Sleep (J'ai pas sommeil) (1994)
1370,Die Hard 2 (1990),Action|Thriller,Die Hard 2 (1990)
1371,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,Star Trek: The Motion Picture (1979)
1372,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi,Star Trek VI: The Undiscovered Country (1991)
1373,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,Star Trek V: The Final Frontier (1989)
1374,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,Star Trek: The Wrath of Khan (1982)
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,Star Trek III: The Search for Spock (1984)
1376,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,Star Trek IV: The Voyage Home (1986)
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,Batman Returns (1992)
1378,Young Guns (1988),Action|Comedy|Western,Young Guns (1988)
1379,Young Guns II (1990),Action|Comedy|Western,Young Guns II (1990)
1380,Grease (1978),Comedy|Musical|Romance,Grease (1978)
1381,Grease 2 (1982),Comedy|Musical|Romance,Grease 2 (1982)
1382,Marked for Death (1990),Action|Drama,Marked for Death (1990)
1383,Adrenalin: Fear the Rush (1996),Action|Sci-Fi,Adrenalin: Fear the Rush (1996)
1384,"Substance of Fire, The (1996)",Drama,Substance of Fire The (1996)
1385,Under Siege (1992),Action,Under Siege (1992)
1386,Terror in a Texas Town (1958),Western,Terror in a Texas Town (1958)
1387,Jaws (1975),Action|Horror,Jaws (1975)
1388,Jaws 2 (1978),Action|Horror,Jaws 2 (1978)
1389,Jaws 3-D (1983),Action|Horror,Jaws 3-D (1983)
1390,My Fellow Americans (1996),Comedy,My Fellow Americans (1996)
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,Mars Attacks! (1996)
1392,Citizen Ruth (1996),Comedy|Drama,Citizen Ruth (1996)
1393,Jerry Maguire (1996),Drama|Romance,Jerry Maguire (1996)
1394,Raising Arizona (1987),Comedy,Raising Arizona (1987)
1395,Tin Men (1987),Comedy|Drama,Tin Men (1987)
1396,Sneakers (1992),Crime|Drama|Sci-Fi,Sneakers (1992)
1397,Bastard Out of Carolina (1996),Drama,Bastard Out of Carolina (1996)
1398,In Love and War (1996),Romance|War,In Love and War (1996)
1399,Marvin's Room (1996),Drama,Marvin's Room (1996)
1400,Somebody is Waiting (1996),Drama,Somebody is Waiting (1996)
1401,Ghosts of Mississippi (1996),Drama,Ghosts of Mississippi (1996)
1404,Night Falls on Manhattan (1997),Crime|Drama,Night Falls on Manhattan (1997)
1405,Beavis and Butt-head Do America (1996),Animation|Comedy,Beavis and Butt-head Do America (1996)
1406,"Cérémonie, La (1995)",Drama,Cérémonie La (1995)
1407,Scream (1996),Horror|Thriller,Scream (1996)
1408,"Last of the Mohicans, The (1992)",Action|Romance|War,Last of the Mohicans The (1992)
1409,Michael (1996),Comedy|Romance,Michael (1996)
1410,"Evening Star, The (1996)",Comedy|Drama,Evening Star The (1996)
1411,Hamlet (1996),Drama,Hamlet (1996)
1412,Some Mother's Son (1996),Drama,Some Mother's Son (1996)
1413,"Whole Wide World, The (1996)",Drama,Whole Wide World The (1996)
1414,Mother (1996),Comedy,Mother (1996)
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,Thieves (Voleurs Les) (1996)
1416,Evita (1996),Drama|Musical,Evita (1996)
1417,"Portrait of a Lady, The (1996)",Drama,Portrait of a Lady The (1996)
1419,Walkabout (1971),Drama,Walkabout (1971)
1420,Message to Love: The Isle of Wight Festival (1996),Documentary,Message to Love: The Isle of Wight Festival (1996)
1421,Grateful Dead (1995),Documentary,Grateful Dead (1995)
1422,Murder at 1600 (1997),Mystery|Thriller,Murder at 1600 (1997)
1423,Hearts and Minds (1996),Drama,Hearts and Minds (1996)
1424,Inside (1996),Action,Inside (1996)
1425,Fierce Creatures (1997),Comedy,Fierce Creatures (1997)
1426,Zeus and Roxanne (1997),Children's,Zeus and Roxanne (1997)
1427,Turbulence (1997),Thriller,Turbulence (1997)
1428,Angel Baby (1995),Drama,Angel Baby (1995)
1429,Jackie Chan's First Strike (1996),Action,Jackie Chan's First Strike (1996)
1430,Underworld (1997),Thriller,Underworld (1997)
1431,Beverly Hills Ninja (1997),Action|Comedy,Beverly Hills Ninja (1997)
1432,Metro (1997),Action,Metro (1997)
1433,"Machine, The (1994)",Comedy|Horror,Machine The (1994)
1434,"Stranger, The (1994)",Action,Stranger The (1994)
1436,Falling in Love Again (1980),Comedy,Falling in Love Again (1980)
1437,"Cement Garden, The (1993)",Drama,Cement Garden The (1993)
1438,Dante's Peak (1997),Action|Thriller,Dante's Peak (1997)
1439,Meet Wally Sparks (1997),Comedy,Meet Wally Sparks (1997)
1440,Amos & Andrew (1993),Comedy,Amos & Andrew (1993)
1441,Benny & Joon (1993),Comedy|Romance,Benny & Joon (1993)
1442,Prefontaine (1997),Drama,Prefontaine (1997)
1443,"Tickle in the Heart, A (1996)",Documentary,Tickle in the Heart A (1996)
1444,Guantanamera (1994),Comedy,Guantanamera (1994)
1445,McHale's Navy (1997),Comedy|War,McHale's Navy (1997)
1446,Kolya (1996),Comedy,Kolya (1996)
1447,Gridlock'd (1997),Crime,Gridlock'd (1997)
1448,Fire on the Mountain (1996),Documentary,Fire on the Mountain (1996)
1449,Waiting for Guffman (1996),Comedy,Waiting for Guffman (1996)
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War,Prisoner of the Mountains (Kavkazsky Plennik) (1996)
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,Beautician and the Beast The (1997)
1454,SubUrbia (1997),Comedy,SubUrbia (1997)
1455,Hotel de Love (1996),Comedy|Romance,Hotel de Love (1996)
1456,"Pest, The (1997)",Comedy,Pest The (1997)
1457,Fools Rush In (1997),Comedy|Romance,Fools Rush In (1997)
1458,Touch (1997),Romance,Touch (1997)
1459,Absolute Power (1997),Mystery|Thriller,Absolute Power (1997)
1460,That Darn Cat! (1997),Children's|Comedy|Mystery,That Darn Cat! (1997)
1461,Vegas Vacation (1997),Comedy,Vegas Vacation (1997)
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),Documentary,Unforgotten: Twenty-Five Years After Willowbrook (1996)
1463,That Old Feeling (1997),Comedy|Romance,That Old Feeling (1997)
1464,Lost Highway (1997),Mystery,Lost Highway (1997)
1465,Rosewood (1997),Drama,Rosewood (1997)
1466,Donnie Brasco (1997),Crime|Drama,Donnie Brasco (1997)
1467,Salut cousin! (1996),Comedy|Drama,Salut cousin! (1996)
1468,Booty Call (1997),Comedy|Romance,Booty Call (1997)
1470,Rhyme & Reason (1997),Documentary,Rhyme & Reason (1997)
1471,Boys Life 2 (1997),Drama,Boys Life 2 (1997)
1472,City of Industry (1997),Crime|Thriller,City of Industry (1997)
1473,Best Men (1997),Action|Comedy|Crime|Drama,Best Men (1997)
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children's|Comedy,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1475,Kama Sutra: A Tale of Love (1996),Romance,Kama Sutra: A Tale of Love (1996)
1476,Private Parts (1997),Comedy|Drama,Private Parts (1997)
1477,Love Jones (1997),Romance,Love Jones (1997)
1479,"Saint, The (1997)",Action|Romance|Thriller,Saint The (1997)
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,Smilla's Sense of Snow (1997)
1482,"Van, The (1996)",Comedy|Drama,Van The (1996)
1483,Crash (1996),Drama|Thriller,Crash (1996)
1484,"Daytrippers, The (1996)",Mystery,Daytrippers The (1996)
1485,Liar Liar (1997),Comedy,Liar Liar (1997)
1486,"Quiet Room, The (1996)",Drama,Quiet Room The (1996)
1487,Selena (1997),Drama|Musical,Selena (1997)
1488,"Devil's Own, The (1997)",Action|Drama|Thriller|War,Devil's Own The (1997)
1489,Cats Don't Dance (1997),Animation|Children's|Musical,Cats Don't Dance (1997)
1490,B*A*P*S (1997),Comedy,B*A*P*S (1997)
1493,Love and Other Catastrophes (1996),Romance,Love and Other Catastrophes (1996)
1494,"Sixth Man, The (1997)",Comedy,Sixth Man The (1997)
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children's,Turbo: A Power Rangers Movie (1997)
1496,Anna Karenina (1997),Drama|Romance,Anna Karenina (1997)
1497,Double Team (1997),Action,Double Team (1997)
1498,Inventing the Abbotts (1997),Drama|Romance,Inventing the Abbotts (1997)
1499,Anaconda (1997),Action|Adventure|Thriller,Anaconda (1997)
1500,Grosse Pointe Blank (1997),Comedy|Crime,Grosse Pointe Blank (1997)
1501,Keys to Tulsa (1997),Crime,Keys to Tulsa (1997)
1502,Kissed (1996),Romance,Kissed (1996)
1503,8 Heads in a Duffel Bag (1997),Comedy,8 Heads in a Duffel Bag (1997)
1504,Hollow Reed (1996),Drama,Hollow Reed (1996)
1507,Paradise Road (1997),Drama|War,Paradise Road (1997)
1508,Traveller (1997),Drama,Traveller (1997)
1509,All Over Me (1997),Drama,All Over Me (1997)
1510,"Brother's Kiss, A (1997)",Drama,Brother's Kiss A (1997)
1511,A Chef in Love (1996),Comedy,A Chef in Love (1996)
1513,Romy and Michele's High School Reunion (1997),Comedy,Romy and Michele's High School Reunion (1997)
1514,Temptress Moon (Feng Yue) (1996),Romance,Temptress Moon (Feng Yue) (1996)
1515,Volcano (1997),Drama|Thriller,Volcano (1997)
1516,Children of the Revolution (1996),Comedy,Children of the Revolution (1996)
1517,Austin Powers: International Man of Mystery (1997),Comedy,Austin Powers: International Man of Mystery (1997)
1518,Breakdown (1997),Action|Thriller,Breakdown (1997)
1519,Broken English (1996),Drama,Broken English (1996)
1520,Commandments (1997),Romance,Commandments (1997)
1522,Ripe (1996),Drama,Ripe (1996)
1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,Truth or Consequences N.M. (1997)
1524,"Turning, The (1992)",Drama,Turning The (1992)
1525,Warriors of Virtue (1997),Action|Adventure|Children's|Fantasy,Warriors of Virtue (1997)
1526,Fathers' Day (1997),Comedy,Fathers' Day (1997)
1527,"Fifth Element, The (1997)",Action|Sci-Fi,Fifth Element The (1997)
1528,Intimate Relations (1996),Comedy,Intimate Relations (1996)
1529,Nowhere (1997),Drama,Nowhere (1997)
1531,Losing Chase (1996),Drama,Losing Chase (1996)
1532,Sprung (1997),Comedy,Sprung (1997)
1533,"Promise, The (La Promesse) (1996)",Drama,Promise The (La Promesse) (1996)
1534,"Bonheur, Le (1965)",Drama,Bonheur Le (1965)
1535,Love! Valour! Compassion! (1997),Drama|Romance,Love! Valour! Compassion! (1997)
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,Shall We Dance? (Shall We Dansu?) (1996)
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's,Second Jungle Book: Mowgli & Baloo The (1997)
1539,Twin Town (1997),Comedy|Crime,Twin Town (1997)
1541,Addicted to Love (1997),Comedy|Romance,Addicted to Love (1997)
1542,Brassed Off (1996),Comedy|Drama|Romance,Brassed Off (1996)
1543,"Designated Mourner, The (1997)",Drama,Designated Mourner The (1997)
